disease,name,n_terms,sum,mean_dist,max_dist,min_dist,std_dist
5305,STX11 (OMIM:603552),93,20533.233862751706,4.799727410647898,8.768222802646338,0.00020121163705395478,1.4448863314681948
5306,STX1B (OMIM:616172),25,1476.1798521356354,4.9205995071187845,8.247877791073499,0.03818176809348242,1.809492199059638
5307,STX3 (OMIM:619445),38,3360.600760672013,4.780370925564742,8.399548531466795,0.00017851427268566979,1.7025664121903168
5308,STX3 (OMIM:619446),55,6536.085324963955,4.401404259234987,8.128844072817964,0.14196903139921568,1.3445674704795785
5309,STX4 (OMIM:620745),23,1168.5113884070724,4.618622088565504,8.392788919899694,0.2208074551888875,1.6517063833423493
5310,STX5 (OMIM:620454),113,31770.061361074033,5.0205533124326855,8.870272353659333,0.0001473428281572063,1.5219177845596117
5311,STXBP1 (OMIM:612164),80,17778.57048464143,5.626129900202984,8.915862472076086,0.0001018499913121344,1.7570874659390925
5312,STXBP2 (OMIM:613101),91,20210.29553180167,4.935359104225071,8.768222802646338,0.00786391043101448,1.522813466483387
5313,SUCLA2 (OMIM:612073),143,54148.62129401472,5.333263202404681,8.973354788365825,2.000000165480742e-10,1.5339192960966808
5314,SUCLG1 (OMIM:245400),92,21792.475168179808,5.206038023932109,8.945561178653508,0.00024330234796083214,1.5803453537905097
5315,SUFU (OMIM:617757),82,16213.566279740811,4.882133778904189,8.602400318048161,0.006897913965728082,1.4549290810483346
5316,SUFU (OMIM:620343),64,9389.981090691577,4.657728715620822,8.651052988227198,0.2208074551888875,1.4919287978264235
5317,SUGCT (OMIM:231690),30,2023.9827823393257,4.652833982389255,8.562216695952584,0.16283535681414846,1.5799918045158365
5318,SULT2B1 (OMIM:617571),20,892.5013584480643,4.697375570779285,8.347614497613902,0.001862257631737183,1.6781388744412309
5319,SUMF1 (OMIM:272200),139,45055.21126587255,4.697655225302111,9.576610568278216,0.00045035091388163147,1.3957001591581208
5320,SUMO1 (OMIM:613705),16,496.80921589951413,4.1400767991626175,7.843629787159485,0.1698472034295444,1.6126422272085121
5321,SUN5 (OMIM:617187),19,926.3633611453024,5.41732959734095,8.566164424851095,0.000803149581822378,2.144419148063624
5322,SUOX (OMIM:272300),138,48637.398852173385,5.14518130246201,8.908085989829646,0.00016212543135581012,1.4905045083443078
5323,SUPT16H (OMIM:619480),149,53744.14511601867,4.874310277164763,8.75456648832725,5.9439822204979764e-05,1.4562659951936343
5324,SURF1 (OMIM:616684),55,7567.60778535475,5.096032178690067,8.57581259816406,0.019538305154274842,1.606405191777961
5325,SUZ12 (OMIM:618786),105,25154.149310047596,4.60698705312227,8.969313948678833,0.00045198453520349144,1.4569903951797676
5326,SV2A (OMIM:620772),97,21999.216768404578,4.724917690808543,9.107138567489411,0.001362946333419783,1.4335101734862092
5327,SVBP (OMIM:618569),145,49721.02887084009,4.762550658126446,8.866308842507882,0.00017189252005425464,1.428338695320688
5328,SVIL (OMIM:619040),99,24336.142379103556,5.016726938590715,8.94439489864936,0.0005003767975596837,1.6584443773694584
5329,SYCE1 (OMIM:616947),19,731.4427556059942,4.277443015239732,8.10494172183539,0.0013598250934187413,1.542424058824495
5330,SYCE1 (OMIM:616950),18,754.3797448872668,4.930586567890633,8.557226359697278,0.000803149581822378,2.0739500224779395
5331,SYCP2 (OMIM:258150),13,369.0406076966909,4.7312898422652685,7.446727095251637,0.000803149581822378,2.1147396140636814
5332,SYCP3 (OMIM:270960),12,300.6866736103094,4.5558586910652945,7.2246585426890935,0.000803149581822378,2.1477792251853303
5333,SYK (OMIM:619381),189,95451.97698228652,5.372733140959502,9.306608858764946,0.00010563534348670766,1.5795319204934137
5334,SYN1 (OMIM:300115),7,72.73776370729938,3.4637030336809227,6.178273359453001,0.006897913965728082,1.6299528528272769
5335,SYN1 (OMIM:300491),27,1528.9633177089217,4.356020848173566,8.029147251942247,0.04614900387743423,1.546528712985777
5336,SYNE1 (OMIM:610743),74,13719.652152553484,5.079471363403734,8.879229495516284,0.0006846906295529453,1.4618470019668683
5337,SYNE1 (OMIM:612998),24,1255.6823863475604,4.549573863578117,8.63909233389679,0.46443555168908324,1.607430669238391
5338,SYNE1 (OMIM:618484),94,21251.668660775256,4.8619694945722385,8.494676603724168,0.00020062741195619893,1.529017030768729
5339,SYNE2 (OMIM:612999),34,2481.2298996266854,4.422869696304252,8.63909233389679,0.46443555168908324,1.5125559526203787
5340,SYNE4 (OMIM:615540),9,110.19939552136343,3.061094320037873,4.723785436329275,0.0025707430151976655,1.5162221479066724
5341,SYNGAP1 (OMIM:612621),70,12136.450723512915,5.025445434166839,8.915644428508728,0.0011342589495837805,1.6040260721512567
5342,SYNJ1 (OMIM:615530),66,10322.229372769038,4.812228145813071,8.900059761676827,0.0023488680253067424,1.541347890498855
